,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-20 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20 06:10:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20 06:15:00-06:00,0.06528290079151443,0.05907791647522479,631.1622477035859,394.4894557858128,23.30561511927113,0.06358236916657921,0.047148628119753774
2020-06-20 06:20:00-06:00,0.11726419613934737,0.10610431028667863,659.1515370554542,461.1131679722929,48.926094651805535,0.1142137861470614,0.08457394311451732
2020-06-20 06:25:00-06:00,0.1613312840564753,0.14596058636448078,674.3273726258298,493.74943551729746,72.06795712523612,0.1571394075532973,0.11622023755807033
2020-06-20 06:30:00-06:00,0.20348970493315677,0.18408139382147942,685.3036477559507,515.8387282178535,94.95631207744178,0.19820828506599267,0.14642630340824278
2020-06-20 06:35:00-06:00,0.24656762103543958,0.22302415344509313,694.319984662786,533.0322310350015,118.87906208553049,0.24017540223299633,0.17722094298298538
2020-06-20 06:40:00-06:00,0.2918549146967044,0.26395374311107755,702.1784932417231,547.3139907960206,144.46557652767146,0.28429765937453416,0.2095184367060733
2020-06-20 06:45:00-06:00,0.33995335903733725,0.30741213769610554,709.2307876884792,559.5674288501359,172.01781948793374,0.331161816261204,0.24373485672672776
2020-06-20 06:50:00-06:00,0.39115702437273925,0.35366269143243884,715.6601725322586,570.2689207376259,201.6828413483409,0.3810549805761905,0.280063052548924
2020-06-20 06:55:00-06:00,0.44561637245211877,0.40283862790368946,721.5772115754835,579.7161040543978,233.5320399309461,0.4341244304161485,0.3185910876992954
2020-06-20 07:00:00-06:00,0.5034088735803124,0.4550069410068237,727.0563523158729,588.1150022741621,267.59640814498766,0.49044639346745894,0.3593531978393765
2020-06-20 07:05:00-06:00,0.5603594113552333,0.5063924662850083,731.6598458039313,594.9593788081314,301.28294717404617,0.5459522727123054,0.3993966718928174
