,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-17 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17 06:10:00-06:00,0.00451535733896178,0.0040864643720502445,537.4043577729941,0.0,0.0,0.004397550901579334,0.0032663321399631485
2020-06-17 06:15:00-06:00,0.1065275085794969,0.09637761230132871,698.57911334442,479.4234256153306,46.20568504212924,0.10375561002438477,0.07685231197212379
2020-06-17 06:20:00-06:00,0.209826051917503,0.18976812784810487,731.8818983607347,550.9457608142488,104.55194557556977,0.20438107298040015,0.150960694115735
2020-06-17 06:25:00-06:00,0.3212524957911373,0.2904310375160217,751.9609003375906,588.7459538023949,170.9900981961893,0.3129404351313677,0.23044296397004324
2020-06-17 06:30:00-06:00,0.44576594899569005,0.4028225900443712,766.7076928527006,613.8209528993318,247.2609460704128,0.434270101407611,0.31869937491899286
2020-06-17 06:35:00-06:00,0.5856027071345558,0.5289269817229248,778.3683394929254,631.8953899297471,334.22652136017183,0.570556447107912,0.41711167684301725
2020-06-17 06:40:00-06:00,0.7413432214914388,0.6692253061442713,787.8542294750491,645.3179889261079,431.86312869948006,0.7223740986220745,0.5258387689306717
2020-06-17 06:45:00-06:00,0.9128185430313875,0.8235173094202426,795.6441090474608,655.3375047578459,539.6817786803566,0.8895683868874107,0.6444819631347792
2020-06-17 06:50:00-06:00,1.099682279241199,0.9914390079426915,802.0442004971089,662.736041307861,657.0623633221323,1.071812401888531,0.7724981647538518
2020-06-17 06:55:00-06:00,1.301711459927335,1.172734054521073,807.2758589278947,668.0499530484834,783.4449300611604,1.2689002566773917,0.9094105720753541
2020-06-17 07:00:00-06:00,1.5188792184349875,1.3673185725642247,811.5079286103488,671.6633109317606,918.377719546976,1.480818127741577,1.0548540996833582
2020-06-17 07:05:00-06:00,1.7453217587533538,1.5699048840640315,814.9748537696806,674.0082903733809,1058.1289069568188,1.7018546066088431,1.204603778350813
2020-06-17 07:10:00-06:00,1.988609765945591,1.7871945416583643,817.7184981068658,675.1891467596738,1206.6943576758574,1.9394116498936,1.3633297740939805
2020-06-17 07:15:00-06:00,2.2469651064992164,2.0175207297410283,819.744877884797,675.2929487844578,1362.4175228205902,2.191768574749855,1.529436105353405
2020-06-17 07:20:00-06:00,2.513671438664478,2.2548211432514256,820.9736548897997,674.3459870689345,1520.529589509786,2.4523769084961806,1.6982704468108223
2020-06-17 07:25:00-06:00,2.692515448992845,2.4137032314386215,821.5649058758336,673.4155094577237,1625.4251912789932,2.6271854777518375,1.8099819744340222
2020-06-17 07:30:00-06:00,2.8509635178912043,2.554306588229844,821.9746013157763,672.4488085982106,1717.6404220497186,2.7820942897961407,1.9079462110220737
2020-06-17 07:35:00-06:00,3.008439836846739,2.693888483471022,822.2191374691492,671.301415368714,1808.4111517995755,2.9360864689316113,2.004373943634303
