2020-06-22 06:00:00-06:00,-1.56
2020-06-22 06:05:00-06:00,-1.56
2020-06-22 06:10:00-06:00,-1.56
2020-06-22 06:15:00-06:00,-1.56
2020-06-22 06:20:00-06:00,-1.56
2020-06-22 06:25:00-06:00,-9.262680766705861
2020-06-22 06:30:00-06:00,11.267010116806425
2020-06-22 06:35:00-06:00,33.096827357596844
2020-06-22 06:40:00-06:00,56.726732370387985
2020-06-22 06:45:00-06:00,82.39905959297332
2020-06-22 06:50:00-06:00,110.22473499822489
2020-06-22 06:55:00-06:00,140.24917974918367
2020-06-22 07:00:00-06:00,172.4828257481351
2020-06-22 07:05:00-06:00,204.39165490094675
2020-06-22 07:10:00-06:00,238.8759506013596
2020-06-22 07:15:00-06:00,275.9257090108699
2020-06-22 07:20:00-06:00,315.51052010817864
2020-06-22 07:25:00-06:00,357.58221358556636
2020-06-22 07:30:00-06:00,402.0772500734907
2020-06-22 07:35:00-06:00,448.91898479452135
2020-06-22 07:40:00-06:00,498.0198495485103
2020-06-22 07:45:00-06:00,549.2834326483354
2020-06-22 07:50:00-06:00,602.6064052084672
2020-06-22 07:55:00-06:00,657.8803106427678
2020-06-22 08:00:00-06:00,714.9932456432779
2020-06-22 08:05:00-06:00,759.2457345435356
2020-06-22 08:10:00-06:00,803.1498136431987
2020-06-22 08:15:00-06:00,846.6745110603878
2020-06-22 08:20:00-06:00,889.7950801169667
2020-06-22 08:25:00-06:00,932.492310953782
2020-06-22 08:30:00-06:00,974.7518980142407
2020-06-22 08:35:00-06:00,1016.5637900138952
2020-06-22 08:40:00-06:00,1057.9216177358708
2020-06-22 08:45:00-06:00,1098.8222079870916
2020-06-22 08:50:00-06:00,1139.2649869440872
2020-06-22 08:55:00-06:00,1179.2515525935842
2020-06-22 09:00:00-06:00,1218.7852409977195
2020-06-22 09:05:00-06:00,1256.1671160287265
2020-06-22 09:10:00-06:00,1293.3120704414662
2020-06-22 09:15:00-06:00,1330.217587058371
2020-06-22 09:20:00-06:00,1366.8815078328926
2020-06-22 09:25:00-06:00,1403.301764547379
2020-06-22 09:30:00-06:00,1439.476176845292
2020-06-22 09:35:00-06:00,1475.4021096898523
2020-06-22 09:40:00-06:00,1511.0763177150632
2020-06-22 09:45:00-06:00,1546.494786345427
2020-06-22 09:50:00-06:00,1581.6525008907122
2020-06-22 09:55:00-06:00,1616.5433562757357
2020-06-22 10:00:00-06:00,1651.160104678585
2020-06-22 10:05:00-06:00,1681.0502509379944
2020-06-22 10:10:00-06:00,1710.4210051183045
2020-06-22 10:15:00-06:00,1739.2742867806433
2020-06-22 10:20:00-06:00,1767.6107394859005
2020-06-22 10:25:00-06:00,1795.4298613807985
2020-06-22 10:30:00-06:00,1822.7301319946678
2020-06-22 10:35:00-06:00,1849.5091898280884
2020-06-22 10:40:00-06:00,1875.7640127002205
2020-06-22 10:45:00-06:00,1901.491117978325
2020-06-22 10:50:00-06:00,1926.68679385967
2020-06-22 10:55:00-06:00,1951.34732026836
2020-06-22 11:00:00-06:00,1975.4692234889358
2020-06-22 11:05:00-06:00,1987.9044152739598
2020-06-22 11:10:00-06:00,1999.679169195154
2020-06-22 11:15:00-06:00,2010.8024175343864
2020-06-22 11:20:00-06:00,2021.284450643689
2020-06-22 11:25:00-06:00,2031.1370400467297
2020-06-22 11:30:00-06:00,2040.373533665783
2020-06-22 11:35:00-06:00,2049.009109468455
2020-06-22 11:40:00-06:00,2057.0607966624693
2020-06-22 11:45:00-06:00,2064.5474650781975
2020-06-22 11:50:00-06:00,2071.4899338368323
2020-06-22 11:55:00-06:00,2077.910850648707
2020-06-22 12:00:00-06:00,2083.834492345849
2020-06-22 12:05:00-06:00,2092.0559261476055
2020-06-22 12:10:00-06:00,2099.9126370388262
2020-06-22 12:15:00-06:00,2107.420521963852
2020-06-22 12:20:00-06:00,2114.5965749501033
2020-06-22 12:25:00-06:00,2121.4583757058035
2020-06-22 12:30:00-06:00,2128.023489524466
2020-06-22 12:35:00-06:00,2134.3087994556927
2020-06-22 12:40:00-06:00,2140.329837093241
2020-06-22 12:45:00-06:00,2146.100185358603
2020-06-22 12:50:00-06:00,2151.631057454078
2020-06-22 12:55:00-06:00,2156.931132950794
2020-06-22 13:00:00-06:00,2162.006689379471
2020-06-22 13:05:00-06:00,2156.170417520399
2020-06-22 13:10:00-06:00,2150.1216411675373
2020-06-22 13:15:00-06:00,2143.861106966182
2020-06-22 13:20:00-06:00,2137.388487374058
2020-06-22 13:25:00-06:00,2130.70208500569
2020-06-22 13:30:00-06:00,2123.7983481286806
2020-06-22 13:35:00-06:00,2116.6715845520903
2020-06-22 13:40:00-06:00,2109.313672359996
2020-06-22 13:45:00-06:00,2101.714054549137
2020-06-22 13:50:00-06:00,2093.860201535627
2020-06-22 13:55:00-06:00,2085.738091751362
2020-06-22 14:00:00-06:00,2077.332798255097
2020-06-22 14:05:00-06:00,2050.327851454889
2020-06-22 14:10:00-06:00,2023.1295758496474
2020-06-22 14:15:00-06:00,1995.749566870377
2020-06-22 14:20:00-06:00,1968.2023830481191
2020-06-22 14:25:00-06:00,1940.5056733282843
2020-06-22 14:30:00-06:00,1912.6801666883034
2020-06-22 14:35:00-06:00,1884.749544229225
2020-06-22 14:40:00-06:00,1856.7402320357728
2020-06-22 14:45:00-06:00,1828.6811223018738
2020-06-22 14:50:00-06:00,1800.6032607070606
2020-06-22 14:55:00-06:00,1772.5394994345015
2020-06-22 15:00:00-06:00,1744.5241494350328
2020-06-22 15:05:00-06:00,1724.2989202454787
