,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-23 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23 06:10:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23 06:15:00-06:00,0.05635071298589347,0.05094910694791037,608.0372608933309,354.0503130464127,18.038547264342828,0.05488250529318928,0.040707354598335445
2020-06-23 06:20:00-06:00,0.1099399838923421,0.09938728812940736,640.3593501678855,433.8793641264125,43.12209337583581,0.1070795355598717,0.07930733156607034
2020-06-23 06:25:00-06:00,0.1547448172050789,0.13987457728177935,656.8185718462977,470.23326929209736,65.77367976606124,0.15072335300918485,0.11149574068968542
2020-06-23 06:30:00-06:00,0.1976741472312232,0.17865786606880188,668.5689080369187,494.40294742249256,88.32897556462858,0.19254283501273267,0.14226483232144513
2020-06-23 06:35:00-06:00,0.24198765229634606,0.2186823321921747,678.2571692086198,513.201362117732,112.2280707521064,0.23571334339943895,0.17395218406620527
2020-06-23 06:40:00-06:00,0.2891926390017236,0.2613081780768084,686.7849770700107,528.8952669618893,138.20465860325848,0.28170369812270524,0.2076246523600716
2020-06-23 06:45:00-06:00,0.3400114886569386,0.3071856741848363,694.5300708045511,542.4522745444459,166.63356766903354,0.3312183242535503,0.24377984772524525
2020-06-23 06:50:00-06:00,0.3948108477052418,0.35664325098184657,701.6813975114956,554.3788195426127,197.71546447715588,0.3846152499298037,0.2826564588503294
2020-06-23 06:55:00-06:00,0.4537865209301535,0.4098546654791233,708.3494628157312,564.9868411813956,231.5624927925074,0.44208618433712676,0.3243677583742018
2020-06-23 07:00:00-06:00,0.517043664585988,0.46691150759292654,714.6074207631666,574.4920829707279,268.2369645600632,0.5037346217214156,0.36895952544666594
2020-06-23 07:05:00-06:00,0.5740124118170012,0.5182740686368542,719.4192335722051,581.5680768502355,301.41165337848224,0.559259249203696,0.408987777879575
2020-06-23 07:10:00-06:00,0.6362625839950726,0.5743782005087483,724.0940581183603,588.1970075569607,337.84753874519777,0.6199364773989084,0.45258533923868033
2020-06-23 07:15:00-06:00,0.7038163106332951,0.6352383859547684,728.6078527339326,594.3602721107703,377.5604599312827,0.68578922245467,0.49973001805165584
2020-06-23 07:20:00-06:00,0.7766607382613704,0.7008370675402401,732.9426920039617,600.0515728316379,420.53838467623393,0.7568064154812603,0.5503719297220618
2020-06-23 07:25:00-06:00,0.854753375617032,0.7711295185855962,737.0859246265541,605.2741024272674,466.74472721706746,0.832948197320727,0.604437670241105
2020-06-23 07:30:00-06:00,0.9380266352252792,0.8460479919976149,741.0292484390891,610.0379650365765,516.1213953615068,0.9141503295168661,0.6618339408794426
2020-06-23 07:35:00-06:00,1.02639200436562,0.9255055394473882,744.7679041711835,614.3580832053844,568.5918092108627,1.0003282439789631,0.7224509149668097
2020-06-23 07:40:00-06:00,1.1197438459041835,1.0093994934849153,748.2999012203761,618.2524617274862,624.0637217135265,1.0913807322172644,0.7861653355226736
2020-06-23 07:45:00-06:00,1.2179628951639376,1.0976146731982848,751.6253630761723,621.740852135462,682.4318822306882,1.187193339053402,0.8528433788232973
2020-06-23 07:50:00-06:00,1.3209195109628682,1.1900263689276547,754.7460499967988,624.8438225307818,743.5806252731822,1.287641517857402,0.9223433136775904
2020-06-23 07:55:00-06:00,1.4284765470331044,1.2865029775505648,757.6649237125295,627.5820344567923,807.3861559859043,1.392593417052859,0.9945178585665927
2020-06-23 08:00:00-06:00,1.540492030488939,1.3869084563129102,760.3857845957706,629.9757172143097,873.7186494763167,1.5019124801739057,1.069216358071578
2020-06-23 08:05:00-06:00,1.6244277726265521,1.4620749286733599,762.0052544223909,631.2580366662462,922.9465489332872,1.583838847975223,1.124878367389529
2020-06-23 08:10:00-06:00,1.7098406614256223,1.5385210544973391,763.5163044305033,632.3726084946579,972.9185724564342,1.6672168069215145,1.1812453086673713
2020-06-23 08:15:00-06:00,1.7966379111842044,1.6161614686802834,764.9232019668517,633.3298244957236,1023.5632593160349,1.7519562744327182,1.2382421555706613
2020-06-23 08:20:00-06:00,1.8847335962301084,1.6949170852367719,766.2301612384232,634.139413036698,1074.8137255779175,1.837973830543398,1.295799360498594
2020-06-23 08:25:00-06:00,1.9740485833348587,1.7747150277123165,767.4413088334338,634.8104520128411,1126.6076489360373,1.9251926543887485,1.3538527410365355
2020-06-23 08:30:00-06:00,2.064510333071201,1.855488450002045,768.5607260655055,635.3514634430885,1178.8873021105474,2.0135423329341466,1.4123432749451252
2020-06-23 08:35:00-06:00,2.156052714218069,1.9371763496062402,769.5923371677284,635.7703408387691,1231.5992680539619,2.1029586824976487,1.471216902182093
2020-06-23 08:40:00-06:00,2.248615573891336,2.0197231808244496,770.5399592825701,636.0744485255964,1284.694308417275,2.1933833317533957,1.530424167528826
2020-06-23 08:45:00-06:00,2.3421443526281958,2.103078501927884,771.407296576114,636.2706577342675,1338.1271416884529,2.284763348510007,1.5899198958976661
2020-06-23 08:50:00-06:00,2.436589521028246,2.1871964560460024,772.1978827671644,636.3653257711702,1391.8559852772632,2.3770506919571006,1.6496627593980837
2020-06-23 08:55:00-06:00,2.5319060273314395,2.2720352809714104,772.9151578207927,636.3644151257168,1445.8424027203653,2.4702016753689624,1.709614857757805
2020-06-23 09:00:00-06:00,2.6280526171691805,2.3575566851228906,773.5623938443874,636.2734494753541,1500.050724376823,2.5641763034820126,1.7697412296434734
2020-06-23 09:05:00-06:00,2.7092648655574254,2.4296777588222436,773.6103401290134,635.6587956854502,1544.4460380766711,2.6435633947536648,1.820263972204062
2020-06-23 09:10:00-06:00,2.7898826798084926,2.5012148852626113,773.5407837576702,634.9194517651434,1588.069983697753,2.722378124551475,1.8701728887053943
2020-06-23 09:15:00-06:00,2.8699129257509086,2.572173740767609,773.3554310770442,634.0579261706716,1630.9071478217688,2.8006269982141756,1.9194780248452872
2020-06-23 09:20:00-06:00,2.9493627652189964,2.642560219932334,773.0556184216131,633.0761960175804,1672.9419717821427,2.878316814436185,1.9681894983821027
2020-06-23 09:25:00-06:00,3.0282388596220957,2.7123797346286262,772.6423816376858,631.9758086102311,1714.15837604993,2.955453886463568,2.0163170112917115
2020-06-23 09:30:00-06:00,3.1065467833454488,2.7816366838012407,772.1164233968165,630.7578686103707,1754.5392259228902,3.032043467951835,2.063869505179493
2020-06-23 09:35:00-06:00,3.184290346863691,2.850333866340566,771.478196454986,629.4231468768858,1794.0661118018397,3.108089090231253,2.1108547698829856
2020-06-23 09:40:00-06:00,3.261471144411557,2.9184720719920976,770.7278606565709,627.9720502083234,1832.7188905246107,3.183592118758247,2.1572792008602195
2020-06-23 09:45:00-06:00,3.338088015669887,2.9860496225396482,769.8653697265513,626.4047284793884,1870.4756030329286,3.258551225291545,2.2031475093301696
2020-06-23 09:50:00-06:00,3.414136739830217,3.0530620920833065,768.8904113355122,624.7210214232322,1907.3120686348334,3.3329620870305945,2.248462582406887
2020-06-23 09:55:00-06:00,3.489609675548589,3.1195020123346247,767.8025059280826,622.9205742087557,1943.2019847688532,3.4068170327985627,2.2932253112714083
2020-06-23 10:00:00-06:00,3.564495555295948,3.1853586811303614,766.6009339907944,621.0027672129199,1978.1165555476512,3.480104840000398,2.337434519641358
2020-06-23 10:05:00-06:00,3.6309561590392914,3.243817855609344,765.7454308240597,619.5259094463207,2009.6292070745928,3.5451536216158663,2.3764890770561955
2020-06-23 10:10:00-06:00,3.6964100723736237,3.3013453695300368,764.8296758644423,617.9927715221286,2040.2075746676132,3.6092227385771953,2.41479409871573
2020-06-23 10:15:00-06:00,3.7608441022593713,3.3579304101655127,763.8546875078928,616.4045723258101,2069.8436583779053,3.6722990022271413,2.4523495580459316
