,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-21 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21 06:10:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21 06:15:00-06:00,0.062446227351611,0.05649734339082137,624.7384850355804,383.1908929649652,21.649267464077116,0.0608194650226634,0.04510334834002539
2020-06-21 06:20:00-06:00,0.11481804111384465,0.1038654269682999,653.8642590136928,453.3613714452109,47.088572416090834,0.11183106724603868,0.08281520391557164
2020-06-21 06:25:00-06:00,0.15915230721382806,0.14395272076671756,669.3412865999957,487.0108945986518,70.10654332050905,0.15501680199098206,0.1146574063712616
2020-06-21 06:30:00-06:00,0.2017015487589478,0.18241579618587214,680.4482695648637,509.6234258883831,92.9633629884012,0.1964662790507255,0.14514687256677025
2020-06-21 06:35:00-06:00,0.2454201903828845,0.22192527124690228,689.5341681799479,527.1656294100271,116.99137529886423,0.23905750511063606,0.17640220120480316
2020-06-21 06:40:00-06:00,0.2916679664667141,0.2637083990982312,697.4266882190943,541.6981478607007,142.8503513668223,0.28411548375368134,0.20938613939973355
2020-06-21 06:45:00-06:00,0.3410893437574991,0.30834500737160786,704.4830487996047,554.1265795043049,170.86216424205875,0.3322686436132075,0.24454314727787993
2020-06-21 06:50:00-06:00,0.39400634470738893,0.3561229357676592,710.8867097427513,564.9347688549651,201.18622840185412,0.38383141893921824,0.28208339008828276
2020-06-21 06:55:00-06:00,0.4505881894851976,0.4071915125851219,716.7470680396016,574.4237631882763,233.90048099747207,0.4389694745333966,0.3221052047345778
2020-06-21 07:00:00-06:00,0.5109246649142506,0.4616279337912263,722.1373393588426,582.8020296847808,269.03769677271833,0.4977711642435565,0.36464806817733353
2020-06-21 07:05:00-06:00,0.5681405016826555,0.5132203768051029,726.3464549004074,589.1939213182729,302.38632631024024,0.5535361731101897,0.4048623856820396
2020-06-21 07:10:00-06:00,0.629935053541803,0.5689182513330184,730.3510701043979,595.0526533147156,338.53631497488084,0.6137688028159061,0.44815459465895463
2020-06-21 07:15:00-06:00,0.6963234893050502,0.628729875728302,734.1446858076093,600.3915389265277,377.4840976575997,0.6784849949896835,0.4945029413748759
2020-06-21 07:20:00-06:00,0.7672920737558395,0.6926371162573868,737.7235754151,605.2280910989602,419.2034396967468,0.7476726018235987,0.5438630695814894
2020-06-21 07:25:00-06:00,0.8428025319331813,0.7605993757116202,741.0864412518148,609.5828501714925,463.6483352849474,0.8212956274141835,0.596171431832731
2020-06-21 07:30:00-06:00,0.9227957368364479,0.8325569726485624,744.234001293727,613.4782886135126,510.75562675368707,0.8992978094957536,0.6513482304034584
2020-06-21 07:35:00-06:00,1.0071951141965987,0.908434265071409,747.1685913223596,616.937900968369,560.447528660898,0.9816059255468409,0.7093001556424737
2020-06-21 07:40:00-06:00,1.0959097605429948,0.9881425140726939,749.893808576955,619.9854883595218,612.6340191561649,1.0681328198818516,0.769922911062076
2020-06-21 07:45:00-06:00,1.1888373278224045,1.0715825343494219,752.414207963414,622.6446229731781,667.2151030846385,1.1587802039176278,0.8331035546559783
2020-06-21 07:50:00-06:00,1.28586673295204,1.1586471830476432,754.735051603558,624.9382656015425,724.082961017907,1.253441286803993,0.8987226894240159
2020-06-21 07:55:00-06:00,1.386880556516036,1.2492235642537797,756.862103413562,626.8885029025294,783.1238899856136,1.3520031041463432,0.9666564055513024
2020-06-21 08:00:00-06:00,1.491757285867451,1.3431950880150847,758.8014666161843,628.516381870074,844.2201168648967,1.454348696396723,1.0367780763289154
2020-06-21 08:05:00-06:00,1.5734433955518896,1.4163486809027297,760.2504200178795,629.6568915770684,891.813707806494,1.5340737066941648,1.0911045121586878
2020-06-21 08:10:00-06:00,1.6572191100559694,1.4913300010119646,761.5959947228448,630.629858227784,940.4772271090161,1.6158475444988911,1.146557711881888
2020-06-21 08:15:00-06:00,1.7429892587634515,1.568050532165961,762.8401200502833,631.4424270209873,990.1336337224252,1.6995780033849206,1.2030553551656855
2020-06-21 08:20:00-06:00,1.8306631887981257,1.6464259177293528,763.9850709076983,632.1017681282458,1040.7087336888937,1.7851772597555595,1.260518867008622
2020-06-21 08:25:00-06:00,1.9201550891343329,1.726376252067868,765.0333903949437,632.6149853793178,1092.1314874611157,1.8725621895834206,1.318873621793792
2020-06-21 08:30:00-06:00,2.011384163916888,1.8078262350829555,765.9878246711801,632.9890484405687,1144.3342082910558,1.9616545384072812,1.378049035090091
2020-06-21 08:35:00-06:00,2.1042747345061787,1.8907052612660005,766.8512688011832,633.2307439123277,1197.2526991104214,2.0523810221172014,1.437978598195065
2020-06-21 08:40:00-06:00,2.1987561074359485,1.9749472984532903,767.6267205550282,633.3466411897663,1250.8262380021943,2.144673199402101,1.4985997533577853
2020-06-21 08:45:00-06:00,2.2947624304870273,2.0604907551237783,768.3172425687325,633.3430703367734,1304.9975412506305,2.2384673327303077,1.559853757409426
