,ghi,dni,dhi
2020-06-21 06:00:00-06:00,0.3349165543797754,0.0,0.3349165543797754
2020-06-21 07:00:00-06:00,116.88021480017021,257.5735741668713,65.15761605054388
2020-06-21 08:00:00-06:00,319.0239407401968,561.7839432296955,96.49799106731558
2020-06-21 09:00:00-06:00,521.7385190228339,695.6064252944428,118.31414924244712
2020-06-21 10:00:00-06:00,701.1327819870348,725.5851841391855,164.31237370075974
2020-06-21 11:00:00-06:00,842.3801855647823,722.0293867938879,217.92270938637432
2020-06-21 12:00:00-06:00,934.9008005187002,709.9982872129116,262.88696850201336
2020-06-21 13:00:00-06:00,971.9968993902037,703.308493150406,283.32374743120226
2020-06-21 14:00:00-06:00,951.0187593735036,707.2158429408139,271.59171759953256
2020-06-21 15:00:00-06:00,873.4616208307796,718.7653901998627,232.10159584932444
2020-06-21 16:00:00-06:00,744.9109133894782,726.6158372023705,179.1283137446776
2020-06-21 17:00:00-06:00,574.869926074342,709.5600143485905,129.6281415919995
2020-06-21 18:00:00-06:00,376.84571274063916,618.7592755871365,98.95227420591976
2020-06-21 19:00:00-06:00,170.87945868219455,371.9037530661775,75.7913393637012
2020-06-21 20:00:00-06:00,11.432946239529185,0.0,11.432946239529185
2020-06-21 21:00:00-06:00,0.0,0.0,0.0
2020-06-21 22:00:00-06:00,0.0,0.0,0.0
2020-06-21 23:00:00-06:00,0.0,0.0,0.0
