,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-20 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20 06:10:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20 06:15:00-06:00,0.06280784304312931,0.056869682393697635,638.8743754516853,402.87096710453324,22.911143944876613,0.06117167985454159,0.04536398960720916
2020-06-20 06:20:00-06:00,0.1135754655562978,0.10282025497585803,666.3188806117088,468.8652341220437,48.2088429217439,0.1106207331118433,0.08192131937524058
2020-06-20 06:25:00-06:00,0.15764609166868226,0.1426954026393327,681.1482568484466,501.31883806921957,71.53589344896972,0.15354958554494727,0.11357619047084977
2020-06-20 06:30:00-06:00,0.20080693903494395,0.1817344371455891,691.8402995961158,523.3211445839305,95.10547365734607,0.19559480222103431,0.14450554188057857
2020-06-20 06:35:00-06:00,0.245851085209614,0.22246335353455937,700.5928502711172,540.4318168461,120.22627433235816,0.23947735179786092,0.1767084706257003
2020-06-20 06:40:00-06:00,0.2941038715834186,0.2660783835673249,708.1869480842889,554.5939438658858,147.5654601200626,0.2864888715571108,0.21111922143062606
2020-06-20 06:45:00-06:00,0.346219706449673,0.3131678030065187,714.9609471079625,566.6688349356156,177.4624340690503,0.33726763679424177,0.24818483925266402
2020-06-20 06:50:00-06:00,0.40254172148944034,0.36403764924358806,721.0890579999538,577.1207021121621,210.09366372672056,0.39214883776171655,0.2881252278130132
2020-06-20 06:55:00-06:00,0.46325909848425356,0.4188541871134528,726.6755764439263,586.241282511438,245.54961583867637,0.4513178080280151,0.3310467798577532
2020-06-20 07:00:00-06:00,0.5284763907850034,0.4777066898206643,731.790788885163,594.2348660091866,283.8699708172745,0.514877538732377,0.3769924840609973
2020-06-20 07:05:00-06:00,0.5861570858198785,0.5297285399059053,735.5217140119365,599.9096981592176,317.7892884812747,0.5710970496476511,0.4174934457557401
