,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-21 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21 06:10:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21 06:15:00-06:00,0.06094054341415799,0.055161162029158606,631.7469099318114,391.4247653665128,21.591444904607602,0.05935294459697818,0.04401752408741168
2020-06-21 06:20:00-06:00,0.11247120315236477,0.10178823488220214,660.4167234196539,460.8407991358605,46.90817150574271,0.10954510872375443,0.08112734240096156
2020-06-21 06:25:00-06:00,0.15672506727858138,0.14181758425320393,675.6235851705937,494.2190826371373,70.08895639143338,0.15265238602226283,0.11291567317215416
2020-06-21 06:30:00-06:00,0.1997980584806812,0.18076647387376513,686.5308043047162,516.6916129339841,93.40052095022459,0.1946119549546453,0.14378381673697008
2020-06-21 06:35:00-06:00,0.24461320233063852,0.22127788050300787,695.4560001204395,534.1419683617153,118.19380264678503,0.2382713318106085,0.17582515289456876
2020-06-21 06:40:00-06:00,0.2925472114021143,0.26459435522935654,703.2128516039976,548.5973679679392,145.1557668579989,0.2849721742679688,0.21001138157236302
2020-06-21 06:45:00-06:00,0.34427412466345664,0.31132199883980355,710.1505849034294,560.9467145216428,174.63505240749848,0.33537186149994924,0.24680415793352722
2020-06-21 06:50:00-06:00,0.4001442391598239,0.3617735195690378,716.4477061282832,571.6652082818191,206.81333441528076,0.3898125437749226,0.2864290843776683
2020-06-21 06:55:00-06:00,0.4603491406761956,0.41611762372971756,722.2105549984452,581.0499233975473,241.78511339252185,0.44848187443696913,0.32899489498224466
2020-06-21 07:00:00-06:00,0.5249940807965582,0.4744445411771251,727.5106245730578,589.3083097968934,279.59411065345415,0.5114835005375642,0.3745457585541187
2020-06-21 07:05:00-06:00,0.5824680062842863,0.5262786253893709,731.5920344198727,595.425036187534,313.3594695671918,0.5675011871485963,0.4149097326929214
2020-06-21 07:10:00-06:00,0.6451962054605878,0.5828274995150704,735.5200125655517,601.096357510376,350.3354870153893,0.628645155337717,0.45881990951190765
2020-06-21 07:15:00-06:00,0.7131946044389486,0.6440992622586532,739.2726751625552,606.3058647178019,390.521160167831,0.6949322764278912,0.5062497017623104
2020-06-21 07:20:00-06:00,0.786445496542271,0.7100711627704187,742.834012893138,611.0486483928772,433.88802427362305,0.7663467485828737,0.5571458922566865
2020-06-21 07:25:00-06:00,0.8649027053687203,0.7806943202658401,746.1930594601292,615.3286457430823,480.3835788284956,0.8428451141782803,0.6114326765104056
2020-06-21 07:30:00-06:00,0.9484959855663809,0.8558977593663929,749.3430317313989,619.1562695383648,529.9344637955408,0.9243605337316834,0.6690151830271689
2020-06-21 07:35:00-06:00,1.0371350805227257,0.9355921357560371,752.2805143060042,622.5464166856046,582.4495315941526,1.0108067254351778,0.7297827527817532
2020-06-21 07:40:00-06:00,1.130713417942708,1.0196731322065624,755.004716854818,625.516853058918,637.8227288065789,1.1020815521475218,0.7936119533016432
2020-06-21 07:45:00-06:00,1.2291114949240565,1.1080245755324358,757.5169090897567,628.0870380580579,695.9358737417044,1.1980703065312617,0.8603693528253027
2020-06-21 07:50:00-06:00,1.3322000427685747,1.2005213469453877,759.8199037671266,630.2771946224952,756.6612266371583,1.298648782669512,0.9299141072056878
2020-06-21 07:55:00-06:00,1.439842803130327,1.2970319391978749,761.9176680402355,632.1076651396259,819.8638306978897,1.403685970145685,1.0021002380541852
2020-06-21 08:00:00-06:00,1.5518991169521945,1.3974208364485614,763.8149914287765,633.5984358389649,885.4036561825865,1.5130465672657254,1.076778734297758
2020-06-21 08:05:00-06:00,1.6361468558717944,1.4728360291685594,764.9952708753161,634.3976784446951,934.3637576342373,1.5952787620864188,1.132611257663477
2020-06-21 08:10:00-06:00,1.7218384484681177,1.5494941690455788,766.0446171635454,635.0074002613901,983.940264005816,1.6789301193864492,1.189124749852776
2020-06-21 08:15:00-06:00,1.808883139977169,1.6273112336180602,766.9671353967776,635.4375877498209,1034.0547248084454,1.7639125240550417,1.2462459472079301
2020-06-21 08:20:00-06:00,1.8971971886702663,1.7062096088104826,767.7668603322373,635.6975455689072,1084.6332605469092,1.8501446732588276,1.3039071573062666
2020-06-21 08:25:00-06:00,1.9867037546868653,1.7861179821787012,768.4477442842767,635.7959363668618,1135.606554940997,1.9375519705401008,1.362046112308709
2020-06-21 08:30:00-06:00,2.077332683468672,1.8669711418818795,769.0136546717907,635.7408293388264,1186.9097820916418,2.0260663171589264,1.4206057490700197
2020-06-21 08:35:00-06:00,2.169020263925005,1.9487097514995682,769.4683651671859,635.539739145787,1238.4824871388869,2.1156258788283897,1.4795339708962707
2020-06-21 08:40:00-06:00,2.2617088011565416,2.031279952530863,769.8154995996256,635.1996124279854,1290.2682385803405,2.2061746712867447,1.5387832908317167
2020-06-21 08:45:00-06:00,2.355346190596483,2.114632982553003,770.0585903779479,634.726933183198,1342.2145078239064,2.2976621471587526,1.598310478526256
