,i_sc,i_mp,v_oc,v_mp,p_mp,i_x,i_xx
2020-06-19 06:00:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19 06:05:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19 06:10:00-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19 06:15:00-06:00,0.10172901792538792,0.09207962831712545,704.5902248299922,484.8857751688591,44.6481019538098,0.09908165102901509,0.07339969945240293
2020-06-19 06:20:00-06:00,0.20513257370433638,0.18561195856651247,738.979123275927,558.7194031927327,103.70500271571606,0.1998087575241302,0.14760166439488043
2020-06-19 06:25:00-06:00,0.31572223208153183,0.28557074861317794,759.3193296678556,596.8654270993504,170.44730683808567,0.30755212833459566,0.22650767992562912
2020-06-19 06:30:00-06:00,0.43887623269286197,0.3967954893768718,774.2051083079515,622.0494185347719,246.82640344410336,0.4275561170952391,0.31382810724684096
2020-06-19 06:35:00-06:00,0.5770426772698808,0.521464858995193,786.0015516844231,640.2301543037016,333.8575271384504,0.562213192241424,0.411103148360479
2020-06-19 06:40:00-06:00,0.7308992047000561,0.6601502429189592,795.6507282512518,653.8022780685795,431.6077326879417,0.7121924525478994,0.518567035488943
2020-06-19 06:45:00-06:00,0.9003123916903969,0.8126859234530914,803.6417929820302,664.0244958222909,539.643360582812,0.8773736327861686,0.635852241377489
2020-06-19 06:50:00-06:00,1.08493783900452,0.97871250207208,810.2861727355894,671.6818706516747,657.3834442219558,1.0574315373991043,0.7624234652821719
2020-06-19 06:55:00-06:00,1.2845382732514756,1.1579640830403728,815.809258986809,677.313136309275,784.3042848175687,1.2521460802725832,0.8978010962761344
2020-06-19 07:00:00-06:00,1.4990711080864778,1.3503466363226582,820.3839545233049,681.3054881975024,919.998574295664,1.4614878220459726,1.0416172553621241
2020-06-19 07:05:00-06:00,1.7234745245012306,1.551210808379698,823.4288901872687,683.2109710546106,1059.804242703501,1.680527951898076,1.190183858864051
2020-06-19 07:10:00-06:00,1.9646340154402093,1.7666997552319899,825.7211602672432,683.9276067974911,1208.294735525528,1.9159996188913324,1.347717206864528
2020-06-19 07:15:00-06:00,2.220949823296825,1.9953028030977293,827.266511464191,683.539169547471,1363.867621025163,2.166356219399238,1.512740349079814
