,ghi,dni,dhi
2020-06-16 06:00:00-06:00,0.18808096503699545,0.0,0.18808096503699545
2020-06-16 07:00:00-06:00,91.52737971867717,89.40848156677953,73.30684881661867
2020-06-16 08:00:00-06:00,304.5563425864373,473.1050484376944,115.73801867942251
2020-06-16 09:00:00-06:00,520.4948345594584,678.7209022800532,124.98568297666782
2020-06-16 10:00:00-06:00,706.041614221934,732.441907926073,162.4608580472592
2020-06-16 11:00:00-06:00,846.7041550512747,728.3586967619073,215.5756817148316
2020-06-16 12:00:00-06:00,938.3999995187999,716.2115988871632,259.90936611159304
2020-06-16 13:00:00-06:00,974.5042831169258,709.6471143162485,279.67635654994956
2020-06-16 14:00:00-06:00,952.4434125910094,713.7716934064192,267.43798809996895
2020-06-16 15:00:00-06:00,873.7906354058349,725.4802057350779,227.82334247581355
2020-06-16 16:00:00-06:00,744.2072625843747,733.2779772373472,175.22371808470473
2020-06-16 17:00:00-06:00,573.265737753463,715.7667698217293,126.53052295157158
2020-06-16 18:00:00-06:00,374.53703234486954,624.1663236244548,96.58679054730749
2020-06-16 19:00:00-06:00,167.91446996509086,371.29653154850354,74.47120678972027
2020-06-16 20:00:00-06:00,10.062795769445527,0.0,10.062795769445527
2020-06-16 21:00:00-06:00,0.0,0.0,0.0
2020-06-16 22:00:00-06:00,0.0,0.0,0.0
2020-06-16 23:00:00-06:00,0.0,0.0,0.0
