,ghi,dni,dhi
2020-06-15 06:00:00-06:00,0.20188313327197693,0.0,0.20188313327197693
2020-06-15 07:00:00-06:00,53.29313725049252,0.0,53.29313725049252
2020-06-15 08:00:00-06:00,145.11453689759205,14.337201108407452,139.38635254546932
2020-06-15 09:00:00-06:00,267.5007076899473,51.33966377241399,237.562585111313
2020-06-15 10:00:00-06:00,475.4432457243765,170.71603829011735,348.6878230228582
2020-06-15 11:00:00-06:00,684.9798399993067,339.6364983808263,390.6031560092657
2020-06-15 12:00:00-06:00,929.1155519613072,686.4804623421584,278.7321740247495
2020-06-15 13:00:00-06:00,974.948386271723,710.9515342448187,278.907127578433
2020-06-15 14:00:00-06:00,922.4811051542478,621.8503362254287,325.86535233412474
2020-06-15 15:00:00-06:00,772.9714797519598,477.5183990996157,348.01228285929636
2020-06-15 16:00:00-06:00,734.3010335240432,701.8776134922336,190.1340145487087
2020-06-15 17:00:00-06:00,571.8911275169809,713.5141113068397,127.12895290257899
2020-06-15 18:00:00-06:00,362.37521697874854,560.992316482415,113.06807934384764
2020-06-15 19:00:00-06:00,165.43035610024944,359.1466586462297,75.39769242139535
2020-06-15 20:00:00-06:00,9.806538339926119,0.0,9.806538339926119
2020-06-15 21:00:00-06:00,0.0,0.0,0.0
2020-06-15 22:00:00-06:00,0.0,0.0,0.0
2020-06-15 23:00:00-06:00,0.0,0.0,0.0
